path,workspace,filename,file_type,size_bytes,rows,columns,column_names,has_original_timestamp,timestamp_parse_status,timestamp_start,timestamp_end,timestamp_interval_distribution,duplicate_timestamps,missing_timestamps,per_column_missing_ratio,suspected_normalized,contains_original_power_units,contains_missing_mask,contains_isolation_forest,is_sliding_window_array,maps_to_original_timestamps,source_references,in_git_master,lineage_level,notes
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\experiment_history\experiment_index.csv,PVforecast16,experiment_index.csv,csv,343,2,9,"[""experiment_id"", ""timestamp"", ""duration_hours"", ""duration_minutes"", ""datasets"", ""horizons"", ""status"", ""notes"", ""archive_path""]",YES,PARSED_FROM_FILE,2025-10-24 20:48:14,2025-10-24 20:48:14,"{""0 days 00:00:00"": 1}",1,UNKNOWN,"{""archive_path"": 0.0, ""datasets"": 0.0, ""duration_hours"": 0.0, ""duration_minutes"": 0.0, ""experiment_id"": 0.0, ""horizons"": 0.0, ""notes"": 0.5, ""status"": 0.0, ""timestamp"": 0.0}",NO,NO,NO,NO,NO,YES,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\README_实验结果记录.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\实验记录功能演示.md""]",NO,UNKNOWN,No content-supported lineage level could be assigned.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\17Sanyo.csv,PVforecast16,17Sanyo.csv,csv,4410837,44064,9,"[""timestamp"", ""Active_Power"", ""Performance_Ratio"", ""Weather_Temperature_Celsius"", ""Weather_Relative_Humidity"", ""Global_Horizontal_Radiation"", ""Diffuse_Horizontal_Radiation"", ""Radiation_Global_Tilted"", ""Radiation_Diffuse_Tilted""]",YES,PARSED_FROM_FILE,2018-04-01 00:00:00,2018-08-31 23:55:00,"{""0 days 00:05:00"": 44063}",0,0,"{""Active_Power"": 0.0, ""Diffuse_Horizontal_Radiation"": 0.0, ""Global_Horizontal_Radiation"": 0.0, ""Performance_Ratio"": 0.0, ""Radiation_Diffuse_Tilted"": 0.01963054, ""Radiation_Global_Tilted"": 0.01963054, ""Weather_Relative_Humidity"": 0.0, ""Weather_Temperature_Celsius"": 0.0, ""timestamp"": 0.0}",NO,UNKNOWN_UNNORMALIZED,NO,NO,NO,YES,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\Figures\\data_preprocessing_ablation\\data_preprocessing_ablation.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\Figures\\iforest_advanced_visualization\\iforest_advanced_visualization.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\Figures\\nighttime_filtering_final\\nighttime_filtering_final.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\Figures\\nighttime_filtering_visualization\\nighttime_filtering_visualization.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\Figures\\run_comparison_visualization\\run_comparison_visualization.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\Figures\\run_preprocessing_ablation_quick\\run_preprocessing_ablation_quick.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\Figures\\sanyo_iforest_viz\\sanyo_iforest_viz.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\Figures\\sanyo_sci_visualization\\sanyo_sci_visualization.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\Figures\\zhuxingtu_shujufenxi\\zhuxingtu_shujufenxi.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\Optuna_v2_Experiment_Report.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\P0-1_SOTA_Baselines\\sota_baseline_comparison.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\README.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\ablation_component_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\ablation_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_clean_decision\\config.json"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\config.json"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\evaluate_saved_models.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\fair_sota_comparison.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\gfnode_solo_benchmark.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\gfnode_targeted_repair.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\iforest_advanced_visualization.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\informer_lr_search.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\main.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\multi_horizon_comparison.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\nighttime_filtering_final.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\optuna_optimization_v2.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\preprocessing_ablation_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\sota_baseline_comparison_v2.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE测试系统分析报告.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\README_Baseline_Comparison.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\README_GFNODE全面测试.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\README_数据预处理消融.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\README_消融实验完整指南.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\ablation_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\data_preprocessing_ablation.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\iforest_advanced_visualization.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\main.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\model_inference修改说明.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\nighttime_filtering_final.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\nighttime_filtering_visualization.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\run_comparison_visualization.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\run_preprocessing_ablation_quick.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\sanyo_iforest_viz.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\sanyo_sci_visualization.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\sota_baseline_comparison_v2.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\zhuxingtu_shujufenxi.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\多时域训练系统文件清单.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\实验记录功能演示.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\快速开始_对比可视化.txt"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\快速开始指南.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\系统验证总结.md""]",NO,RAW,Best-available project raw candidate; selected/regularized upstream status remains possible.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\25Hanwha.csv,PVforecast16,25Hanwha.csv,csv,4408547,44064,9,"[""timestamp"", ""Active_Power"", ""Performance_Ratio"", ""Weather_Temperature_Celsius"", ""Weather_Relative_Humidity"", ""Global_Horizontal_Radiation"", ""Diffuse_Horizontal_Radiation"", ""Radiation_Global_Tilted"", ""Radiation_Diffuse_Tilted""]",YES,PARSED_FROM_FILE,2018-04-01 00:00:00,2018-08-31 23:55:00,"{""0 days 00:05:00"": 44063}",0,0,"{""Active_Power"": 0.01947168, ""Diffuse_Horizontal_Radiation"": 0.0, ""Global_Horizontal_Radiation"": 0.0, ""Performance_Ratio"": 0.01947168, ""Radiation_Diffuse_Tilted"": 0.01963054, ""Radiation_Global_Tilted"": 0.01963054, ""Weather_Relative_Humidity"": 0.0, ""Weather_Temperature_Celsius"": 0.0, ""timestamp"": 0.0}",NO,UNKNOWN_UNNORMALIZED,NO,NO,NO,YES,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\Figures\\run_comparison_visualization\\run_comparison_visualization.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\GFNODE_Revision_Plan.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\P0-1_SOTA_Baselines\\sota_baseline_comparison.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\README.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\ablation_component_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\config.json"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\evaluate_saved_models.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\fair_sota_comparison.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\gfnode_solo_benchmark.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\gfnode_targeted_repair.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\informer_lr_search.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\main.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\multi_horizon_comparison.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\optuna_optimization_v2.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\seasonal_robustness_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\sota_baseline_comparison_v2.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE测试系统分析报告.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\README_Baseline_Comparison.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\README_GFNODE全面测试.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\main.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\run_comparison_visualization.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\sota_baseline_comparison_v2.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\实验记录功能演示.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\快速开始_对比可视化.txt"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\快速开始指南.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\系统验证总结.md""]",NO,RAW,Best-available project raw candidate; selected/regularized upstream status remains possible.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\25Hanwha_Differentseason.csv,PVforecast16,25Hanwha_Differentseason.csv,csv,4525454,44064,9,"[""timestamp"", ""Active_Power"", ""Performance_Ratio"", ""Weather_Temperature_Celsius"", ""Weather_Relative_Humidity"", ""Global_Horizontal_Radiation"", ""Diffuse_Horizontal_Radiation"", ""Radiation_Global_Tilted"", ""Radiation_Diffuse_Tilted""]",YES,PARSED_FROM_FILE,2018-09-01 00:00:00,2019-01-31 23:55:00,"{""0 days 00:05:00"": 44063}",0,0,"{""Active_Power"": 0.00081699, ""Diffuse_Horizontal_Radiation"": 0.0, ""Global_Horizontal_Radiation"": 0.0, ""Performance_Ratio"": 0.00081699, ""Radiation_Diffuse_Tilted"": 0.00099855, ""Radiation_Global_Tilted"": 0.00099855, ""Weather_Relative_Humidity"": 0.0, ""Weather_Temperature_Celsius"": 0.0, ""timestamp"": 0.0}",NO,UNKNOWN_UNNORMALIZED,NO,NO,NO,YES,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\Figures\\run_comparison_visualization\\run_comparison_visualization.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\GFNODE_Revision_Plan.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\README.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\seasonal_robustness_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE测试系统分析报告.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\README_GFNODE全面测试.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\run_comparison_visualization.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\实验记录功能演示.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\快速开始_对比可视化.txt"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\系统验证总结.md""]",NO,RAW,Best-available project raw candidate; selected/regularized upstream status remains possible.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\38QCELLS.csv,PVforecast16,38QCELLS.csv,csv,4413088,44064,9,"[""timestamp"", ""Active_Power"", ""Performance_Ratio"", ""Weather_Temperature_Celsius"", ""Weather_Relative_Humidity"", ""Global_Horizontal_Radiation"", ""Diffuse_Horizontal_Radiation"", ""Radiation_Global_Tilted"", ""Radiation_Diffuse_Tilted""]",YES,PARSED_FROM_FILE,2018-04-01 00:00:00,2018-08-31 23:55:00,"{""0 days 00:05:00"": 44063}",0,0,"{""Active_Power"": 0.01947168, ""Diffuse_Horizontal_Radiation"": 0.0, ""Global_Horizontal_Radiation"": 0.0, ""Performance_Ratio"": 0.01947168, ""Radiation_Diffuse_Tilted"": 0.01963054, ""Radiation_Global_Tilted"": 0.01963054, ""Weather_Relative_Humidity"": 0.0, ""Weather_Temperature_Celsius"": 0.0, ""timestamp"": 0.0}",NO,UNKNOWN_UNNORMALIZED,NO,NO,NO,YES,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\Figures\\run_comparison_visualization\\run_comparison_visualization.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PV_improve_v1\\P0-1_SOTA_Baselines\\sota_baseline_comparison.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\README.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\ablation_component_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_clean_decision\\config.json"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\config.json"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\evaluate_saved_models.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\fair_sota_comparison.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\gfnode_solo_benchmark.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\gfnode_targeted_repair.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\informer_lr_search.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\main.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\multi_horizon_comparison.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\optuna_optimization_v2.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\sota_baseline_comparison_v2.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE测试系统分析报告.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\README_GFNODE全面测试.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\main.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\run_comparison_visualization.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\sota_baseline_comparison_v2.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\实验记录功能演示.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\快速开始_对比可视化.txt"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\快速开始指南.md"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\系统验证总结.md""]",NO,RAW,Best-available project raw candidate; selected/regularized upstream status remains possible.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\ablation_experiment_20260318_125018\actuals_Sanyo_Full_Model_H48.npy,PVforecast16,actuals_Sanyo_Full_Model_H48.npy,npy,690560,3596,"{""actuals_Sanyo_Full_Model_H48"": [3596, 48]}","[""actuals_Sanyo_Full_Model_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Sanyo_Full_Model_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\ablation_experiment_20260318_125018\preds_Sanyo_Full_Model_H48.npy,PVforecast16,preds_Sanyo_Full_Model_H48.npy,npy,690560,3596,"{""preds_Sanyo_Full_Model_H48"": [3596, 48]}","[""preds_Sanyo_Full_Model_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Sanyo_Full_Model_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\ablation_experiment_20260318_141610\actuals_Sanyo_Full_Model_H48.npy,PVforecast16,actuals_Sanyo_Full_Model_H48.npy,npy,690560,3596,"{""actuals_Sanyo_Full_Model_H48"": [3596, 48]}","[""actuals_Sanyo_Full_Model_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Sanyo_Full_Model_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\ablation_experiment_20260318_141610\preds_Sanyo_Full_Model_H48.npy,PVforecast16,preds_Sanyo_Full_Model_H48.npy,npy,690560,3596,"{""preds_Sanyo_Full_Model_H48"": [3596, 48]}","[""preds_Sanyo_Full_Model_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Sanyo_Full_Model_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\ablation_experiment_20260318_161406\ablation_results.csv,PVforecast16,ablation_results.csv,csv,2637,18,12,"[""Dataset"", ""Variant"", ""Label"", ""Horizon"", ""R2"", ""RMSE"", ""MAE"", ""MAPE"", ""Params"", ""val_loss"", ""train_time"", ""actual_epochs""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""Dataset"": 0.0, ""Horizon"": 0.0, ""Label"": 0.0, ""MAE"": 0.0, ""MAPE"": 0.0, ""Params"": 0.0, ""R2"": 0.0, ""RMSE"": 0.0, ""Variant"": 0.0, ""actual_epochs"": 0.0, ""train_time"": 0.0, ""val_loss"": 0.0}",NO,NO,NO,NO,YES,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\ablation_component_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\ablation_study.py""]",NO,WINDOWED,Window/prediction-oriented fields detected from content.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\ablation_experiment_20260318_161406\actuals_Hanwha_Full_Model_H48.npy,PVforecast16,actuals_Hanwha_Full_Model_H48.npy,npy,683840,3561,"{""actuals_Hanwha_Full_Model_H48"": [3561, 48]}","[""actuals_Hanwha_Full_Model_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Hanwha_Full_Model_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\ablation_experiment_20260318_161406\actuals_Hanwha_wo_Aggregator_H48.npy,PVforecast16,actuals_Hanwha_wo_Aggregator_H48.npy,npy,683840,3561,"{""actuals_Hanwha_wo_Aggregator_H48"": [3561, 48]}","[""actuals_Hanwha_wo_Aggregator_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Hanwha_wo_Aggregator_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\ablation_experiment_20260318_161406\actuals_Hanwha_wo_GatedFusion_H48.npy,PVforecast16,actuals_Hanwha_wo_GatedFusion_H48.npy,npy,683840,3561,"{""actuals_Hanwha_wo_GatedFusion_H48"": [3561, 48]}","[""actuals_Hanwha_wo_GatedFusion_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Hanwha_wo_GatedFusion_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
